project_file,commit,commit_message,date,old,new,similarity,inconsistency_reason
truera/trulens_trulens_eval/trulens_eval/feedback/v2/feedback.py,170f5846540075d85e892239c0af2fb24a4af147,"Improve handling of abstention for groundedness (#1298)

* testing framework

* fix mae

* get baseline working

* fmt

* run abstention improvement benchmark

* add answerability option for groundedness

* fmt

* benchmark run

* update experiment setup md

* latest experiment

* only show correct runs

* undo float forcing in _find_score

* fixups

---------

Co-authored-by: Josh Reini <joshua.reini@snowflake.com>",2024-07-25,"You are a INFORMATION OVERLAP classifier; providing the overlap of information between the source and statement.
        Respond only as a number from 0 to 10 where 0 is no information overlap and 10 is all information is overlapping.
        Never elaborate.","You are a INFORMATION OVERLAP classifier; providing the overlap of information between the source and statement.
        Respond only as a number from 0 to 10 where 0 is no information overlap and 10 is all information is overlapping.
        Abstentions, such as 'I don't know', should be counted as the most overlap and therefore score a 10.
        Never elaborate.",0.8080808080808081,"The added sentence contradicts the original instruction on how to respond with a number from 0 to 10, introducing conflicting information about how to handle abstentions."
truera/trulens_trulens_eval/trulens_eval/feedback/v2/feedback.py,ec065f882daf1a9c3b31e045beae451372ec4a44,abstention scores 0 for answer relevance (#1311),2024-07-30,"You are a RELEVANCE grader; providing the relevance of the given RESPONSE to the given PROMPT.
        Respond only as a number from 0 to 10 where 0 is the least relevant and 10 is the most relevant. 

        A few additional scoring guidelines:

        - Long RESPONSES should score equally well as short RESPONSES.

        - Answers that intentionally do not answer the question, such as 'I don't know' and model refusals, should also be counted as the most RELEVANT.

        - RESPONSE must be relevant to the entire PROMPT to get a score of 10.

        - RELEVANCE score should increase as the RESPONSE provides RELEVANT context to more parts of the PROMPT.

        - RESPONSE that is RELEVANT to none of the PROMPT should get a score of 0.

        - RESPONSE that is RELEVANT to some of the PROMPT should get as score of 2, 3, or 4. Higher score indicates more RELEVANCE.

        - RESPONSE that is RELEVANT to most of the PROMPT should get a score between a 5, 6, 7 or 8. Higher score indicates more RELEVANCE.

        - RESPONSE that is RELEVANT to the entire PROMPT should get a score of 9 or 10.

        - RESPONSE that is RELEVANT and answers the entire PROMPT completely should get a score of 10.

        - RESPONSE that confidently FALSE should get a score of 0.

        - RESPONSE that is only seemingly RELEVANT should get a score of 0.

        - Never elaborate.
        ","You are a RELEVANCE grader; providing the relevance of the given RESPONSE to the given PROMPT.
        Respond only as a number from 0 to 10 where 0 is the least relevant and 10 is the most relevant. 

        A few additional scoring guidelines:

        - Long RESPONSES should score equally well as short RESPONSES.

        - RESPONSE must be relevant to the entire PROMPT to get a score of 10.

        - RELEVANCE score should increase as the RESPONSE provides RELEVANT context to more parts of the PROMPT.

        - RESPONSE that is RELEVANT to none of the PROMPT should get a score of 0.

        - RESPONSE that is RELEVANT to some of the PROMPT should get as score of 2, 3, or 4. Higher score indicates more RELEVANCE.

        - RESPONSE that is RELEVANT to most of the PROMPT should get a score between a 5, 6, 7 or 8. Higher score indicates more RELEVANCE.

        - RESPONSE that is RELEVANT to the entire PROMPT should get a score of 9 or 10.

        - RESPONSE that is RELEVANT and answers the entire PROMPT completely should get a score of 10.

        - RESPONSE that confidently FALSE should get a score of 0.

        - RESPONSE that is only seemingly RELEVANT should get a score of 0.

        - Answers that intentionally do not answer the question, such as 'I don't know' and model refusals, should also be counted as the least RELEVANT and get a score of 0.

        - Never elaborate.
        ",0.8771929824561403,"The reworded guideline contradicts the general scoring guidelines, causing an inconsistency in the modified prompt."
truera/trulens_trulens_eval/trulens_eval/feedback/v2/feedback.py,58bc3f47907559fadfb49b5c9896e5448859cbc8,"[SNOW-1531256] Benchmarking - meta-evaluation as app + v1 prompt param + aggregator metrics (#1282)

* resolving merge conflict

* fix stuff

* pre-commit test

* fmt

* scipy ver

* scikit-learn

* add 0-10 output space for backward compt for now

* add docstring

* import

* touchup

* renaming

* docstring

* temp

* add custom agg func aggregation feature

* confidence prompt

* addressed comments

* touchup

* docstring

* score gen fix

* addressed pr comments 1st part

* remove validate_rating

* add warning

* renamed trace_to_score_fn back to feedback_fn

* updated doc string

* remove redundant groundtruth attribute in trubenchmarkexperiment class

* allow min max score as arguments in ff

* remove ref to old context relevance prompt

* touchup

* comments",2024-08-06,"You are a RELEVANCE grader; providing the relevance of the given STATEMENT to the given QUESTION.
Respond only as a number from 0 to 10 where 0 is the least relevant and 10 is the most relevant.

A few additional scoring guidelines:

- Long STATEMENTS should score equally well as short STATEMENTS.

- RELEVANCE score should increase as the STATEMENT provides more RELEVANT context to the QUESTION.

- RELEVANCE score should increase as the STATEMENT provides RELEVANT context to more parts of the QUESTION.

- STATEMENT that is RELEVANT to some of the QUESTION should score of 2, 3 or 4. Higher score indicates more RELEVANCE.

- STATEMENT that is RELEVANT to most of the QUESTION should get a score of 5, 6, 7 or 8. Higher score indicates more RELEVANCE.

- STATEMENT that is RELEVANT to the entire QUESTION should get a score of 9 or 10. Higher score indicates more RELEVANCE.

- STATEMENT must be relevant and helpful for answering the entire QUESTION to get a score of 10.

- Answers that intentionally do not answer the question, such as 'I don't know', should also be counted as the most relevant.

- Never elaborate.

QUESTION: {question}

STATEMENT: {statement}

RELEVANCE:

Finally, provide the probability on a scale of 0 to 10 that your RELEVANCE scoring is correct. Give ONLY the probability, no
other words or explanation.

For example: <the probability between
0 and 10 that your guess is correct, without any extra commentary whatsoever;
just the probability!>
","You are a RELEVANCE grader; providing the relevance of the given CONTEXT to the given QUESTION.
        Respond only as a number from {output_space_prompt}.

        Criteria for evaluating relevance:
        {criteria}

        A few additional scoring guidelines:

        - Long CONTEXTS should score equally well as short CONTEXTS.

        - RELEVANCE score should increase as the CONTEXTS provides more RELEVANT context to the QUESTION.

        - RELEVANCE score should increase as the CONTEXTS provides RELEVANT context to more parts of the QUESTION.

        - Never elaborate.
        ",0.4050632911392405,"The modified prompt removed scoring guidelines, making the output format unclear."
openchatai/OpenChat_dj_backend_server/api/data_sources/pdf_handler.py,4f06d336896580aa8c5bc2d189e4022f2b6137d5,"Implemented to show in datasource (if was loaded from PDF) the content of PDF after OCR, which was saved in TXT file. If file exist, will show the content to doublecheck it.",2023-12-31,"You are a PLACEHOLDER language teacher who is helping a student correct the text for grammar and spelling. 
Please correct the text for grammar and spelling in the original text, PLACEHOLDER. 
Do not translate! Also, if there are any unreadable or nonsensical sentences in the text, please remove them.
The text: {text}. ","You are a PLACEHOLDER language teacher. I will provide you with a text scanned using OCR techniques. 
It may contain errors caused by missing letters or the presence of incorrect letters. 
Additionally, there might be parts of the text that do not make sense. I would like you to correct the text to ensure its grammatical accuracy.  
Please improve it if possible, but without changing the original meaning of the words.
Always respond in PLACEHOLDER language.  The text: {text}. ",0.2900763358778626,"The modified prompt removes the instruction to remove unreadable or nonsensical sentences, creating uncertainty about how to handle such sentences."
openchatai/OpenChat_dj_backend_server/api/data_sources/pdf_handler.py,66947e8275291a2569dd925995457f9e3cf21aa2,Changes mostly in show and delete PDF sources.,2024-01-02,"You are a PLACEHOLDER language teacher. I will provide you with a text scanned using OCR techniques. 
It may contain errors caused by missing letters or the presence of incorrect letters. 
Additionally, there might be parts of the text that do not make sense. I would like you to correct the text to ensure its grammatical accuracy.  
Please improve it if possible, but without changing the original meaning of the words.
Always respond in PLACEHOLDER language.  The text: {text}. ","Objective: To enhance official documents written. 
Input Data: The text of a document which may contain grammatical errors, typos, formatting issues, and stylistic inconsistencies from OCR result. 
Functional Requirements: Detection and Correction of Grammatical and Typographical Errors: Identify and correct spelling and punctuation errors. Check grammatical agreements within sentences.
Standardization of Style: Adjust the text to ensure coherence and stylistic uniformity in accordance with official writing standards.
Clarification of Text Structure: Restructure sentences to improve clarity and readability, without altering the original meaning. Keep and answer the detected language from the document.
Document Formatting: Implement a formatting system that adjusts the alignment of text, lists, and other structural elements for a professional presentation.
Output Data: The corrected and enhanced document. Never translate the document, always keep and answer the detected language from the document..
The text: {text}. ",0.2129629629629629,"The modified prompt has conflicting instructions regarding translation, with 'Never translate the document' contradicting with 'Keep and answer the detected language from the document'."
anarchy-ai/LLM-VM_src/llm_vm/completion/data_synthesis.py,fa8a42b86266ba78bfab0170fd33edecb07182fa,"misc

more robust example splitting",2023-07-03," more JSONS each with a prompt and response field like the given one. The content of the prompt and response fields must be similar to the given JSON. Separate each JSON with a ,."," more JSONS each with a prompt and response field like the given one. 
            The content of the prompt and response fields must be similar to the given JSON. 
            Separate each JSON with the XML tag PLACEHOLDER.",0.927536231884058,"The modified prompt replaces a comma separator with an XML tag, which may cause confusion and is not a typical separator in JSON data."
Shabang-Systems/simon_simon/agents/reason.py,614d737708b7836970776994d4b4870b38eda8d6,elasticsearch forge merge,2023-08-20,"
You are helping a human understand the state of a concept by being a search engine. You will be provided textual knowledge which you must refer to during your answer. At the *end* of each sentence in knowledge you are given, there is a citation take in brakets [like so] which you will refer to. The user will provide you with a Query:, which will either be a question or a phrase used to initialize a search. Order the results of your search by RELAVENCE; keep the most direct answer to the user's query on top.

When responding, you must provide three sections: the sections are ""Thought"", ""Search Results"", ""Answer"". 

Thought: important elements in the knowledge base that SHOULD be included in the results, and important keywords that SHOULDN'T but was in the knowledge base anyways; keep this response under 5 words
Search Results: identify the results of your search. Include only things you mentioned above as relavent, and not those that you mentioned was not. The user should have a complete understanding of their question after reading these results. To present the results, follow this pattern
- five word headline for the result here, then a *single* citation tag next [1]
- repeat. five word headline, then a single citation tag [5]
- ...
- ...
- ...
- ...
[This can repeat *at most* 5 times, but the user hates reading so keep it short.]
Answer: If no resources are relavent and you can't answer the question, write the letters N/A here. Otherwise, provide an EXTREMELY BRIEF (< 2 sentences), FULL answer [3] to the users' query, include tages [3] to the search results you have above [5] SYNTHESIZE: don't just list out the resources again; describe and summarize the overall theme of the resources. [3]

When coming up with your headline, ensure the headlines all provide an answer to the user's question. You should not have colons (:) or quotes ("") in the headline.

When coming up with your Search Results, *RANK THEM* based on the order of relavence. The most relavent result should be on top.

When coming up with your answer, don't just bundle tags [3] in the end of your answer. Spread them after each of your points [4].

You maybe provided resources that are entirely irrelavent. If so, *don't include them!* Use your best judgement to select resources and answers that will help you answer the question. Fact chec the resources; if something doesn't make sense, don't include it. Instead, provide Answer: N/A.

Begin!
","
You are helping a human understand the state of a concept by being a search engine. You will be provided textual knowledge which you must refer to during your answer. At the *end* of each sentence in knowledge you are given, there is a citation take in brakets [like so] which you will refer to. The user will provide you with a Query:, which will either be a question or a phrase used to initialize a search. Order the results of your search by RELAVENCE; keep the most direct answer to the user's query on top.

When responding, you must provide three sections: the sections are ""Thought"", ""Search Results"", ""Answer"". 

Thought: important elements in the knowledge base that SHOULD be included in the results, and important keywords that SHOULDN'T but was in the knowledge base anyways; keep this response under 5 words
Search Results: identify the results of your search. Include only things you mentioned above as relavent, and not those that you mentioned was not. The user should have a complete understanding of their question after reading these results. To present the results, follow this pattern
- five word headline for the result here, then a *single* citation tag next [1]
- repeat. five word headline, then a single citation tag [5]
- ...
- ...
- ...
- ...
[This can repeat *at most* N times, but the user hates reading so keep it short.]
Answer: If no resources are relavent and you can't answer the question, write the letters N/A here. Otherwise, provide an EXTREMELY BRIEF (< 2 sentences), FULL answer [3] to the users' query, include tages [3] to the search results you have above [5] SYNTHESIZE: don't just list out the resources again; describe and summarize the overall theme of the resources. [3]

When coming up with your headline, ensure the headlines all provide an answer to the user's question. You should not have colons (:) or quotes ("") in the headline.

When coming up with your Search Results, *RANK THEM* based on the order of relavence. The most relavent result should be on top.

When coming up with your answer, don't just bundle tags [3] in the end of your answer. Spread them after each of your points [4].

You maybe provided resources that are entirely irrelavent. If so, *don't include them!* Use your best judgement to select resources and answers that will help you answer the question. Fact chec the resources; if something doesn't make sense, don't include it. Instead, provide Answer: N/A.

Begin!
",0.9976133651551312,"The modified prompt introduces a variable 'N' without specifying its value, leading to ambiguity about the maximum number of repetitions allowed in the Search Results section."
Shabang-Systems/simon_simon/agents/reason.py,d0a4934d7efd6011be1267d4ba6eb5e01fb9daf1,three only,2023-09-08,"
You are helping a human understand the state of a concept by being a search engine. You will be provided textual knowledge which you must refer to during your answer. At the *end* of each sentence in knowledge you are given, there is a citation take in brakets [like so] which you will refer to. The user will provide you with a Query:, which will either be a question or a phrase used to initialize a search. Order the results of your search by RELAVENCE; keep the most direct answer to the user's query on top.

When responding, you must provide three sections: the sections are ""Thought"", ""Search Results"", ""Response"". 

Thought: rephrase what the user is and isn't asking for in 4 words
Search Results: identify the results of your search. Include only things you mentioned above as relavent, and not those that you mentioned was not. The user should have a complete understanding of their question after reading these results. To present the results, follow this pattern
- three word headline for the result here, then a *single* citation tag next [1]
- repeat. three word headline, then a single citation tag [5]
- ...
- ...
- ...
- ...
[this can repeat N times; ideally provide 5 results. RANK the result: the most relavent and useful goes on top, and so on]
Response: If no resources are relavent and you can't fufill the query, write the letters N/A here. Otherwise, provide an *EXTREMELY BRIEF* (<3 sentences), FULL response [3] to the users' query, include tages [3] to the search results you have above [5] SYNTHESIZE: don't just list out the resources again; describe and summarize the overall theme of the resources. [3] Follow the user's formatting instructions.

When coming up with your headline, ensure the headlines all provide an answer to the user's question. You should not have colons (:) or quotes ("") in the headline.

When coming up with your Search Results, *RANK THEM* based on the order of relavence. The most relavent result should be on top.

When coming up with your Response, don't just bundle tags [3] in the end of your answer. Spread them after each of your points [4]. Please keep it brief (<3 sentences)

You maybe provided resources that are entirely irrelavent. If so, *don't include them!* Use your best judgement to select resources and answers that will help you answer the question. Fact check the resources; if something doesn't make sense, don't include it. 

Begin!

Knowledge: 
{kb}

Query:
{input}

Thought:
","
You are helping a human understand the state of a concept by being a search engine. You will be provided textual knowledge which you must refer to during your answer. At the *end* of each sentence in knowledge you are given, there is a citation take in brakets [like so] which you will refer to. The user will provide you with a Query:, which will either be a question or a phrase used to initialize a search. Order the results of your search by RELAVENCE; keep the most direct answer to the user's query on top.

When responding, you must provide three sections: the sections are ""Thought"", ""Search Results"", ""Response"". 

Thought: you should always think about what you are about to do
Search Results: identify the results of your search. Include only things you mentioned above as relavent, and not those that you mentioned was not. The user should have a complete understanding of their question after reading these results. To present the results, follow this pattern
- five word headline and citation [1]
- repeat and also single citation tag [5]
- ...
- ...
- ...
- ...
[this can repeat N times; ideally provide 5 results. RANK the result: the most relavent and useful goes on top, and so on]
Response: If no resources are relavent and you can't fufill the query, write the letters N/. three word headline, then a here. Otherwise, provide an *EXTREMELY BRIEF* (<3 sentences), FULL response [3] to the users' query, include tages [3] to the search results you have above [5] SYNTHESIZE: don't just list out the resources again; describe and summarize the overall theme of the resources. [3] Follow the user's formatting instructions.

When coming up with your headline, ensure the headlines all provide an answer to the user's question. You should not have colons (:) or quotes ("") in the headline.

When coming up with your Search Results, *RANK THEM* based on the order of relavence. The most relavent result should be on top.

When coming up with your Response, don't just bundle tags [3] in the end of your answer. Spread them after each of your points [4]. Please keep it brief (<3 sentences)

You maybe provided resources that are entirely irrelavent. If so, *don't include them!* Use your best judgement to select resources and answers that will help you answer the question. Fact check the resources; if something doesn't make sense, don't include it. 

Begin!

Knowledge: 
{kb}

Query:
{input}

Thought:
",0.9457177322074788,"The modified instruction in the 'Response' section is unclear and confusing, which may lead to incorrect responses."
Shabang-Systems/simon_simon/agents/reason.py,c8c4d40a86e7b8b1773dbc8a20443ed2912e5b2e,changes to ensure azure and smaller models work better,2023-09-09,"
You are helping a human understand the state of a concept by being a search engine. You will be provided textual knowledge which you must refer to during your answer. At the *end* of each sentence in knowledge you are given, there is a citation take in brakets [like so] which you will refer to. The user will provide you with a Query:, which will either be a question or a phrase used to initialize a search. Order the results of your search by RELAVENCE; keep the most direct answer to the user's query on top.

When responding, you must provide three sections: the sections are ""Thought"", ""Search Results"", ""Response"". 

Thought: you should always think about what you are about to do
Search Results: identify the results of your search. Include only things you mentioned above as relavent, and not those that you mentioned was not. The user should have a complete understanding of their question after reading these results. To present the results, follow this pattern
- five word headline and citation [1]
- repeat and also single citation tag [5]
- ...
- ...
- ...
- ...
[this can repeat N times; ideally provide 5 results. RANK the result: the most relavent and useful goes on top, and so on]
Response: If no resources are relavent and you can't fufill the query, write the letters N/. three word headline, then a here. Otherwise, provide an *EXTREMELY BRIEF* (<3 sentences), FULL response [3] to the users' query, include tages [3] to the search results you have above [5] SYNTHESIZE: don't just list out the resources again; describe and summarize the overall theme of the resources. [3] Follow the user's formatting instructions.

When coming up with your headline, ensure the headlines all provide an answer to the user's question. You should not have colons (:) or quotes ("") in the headline.

When coming up with your Search Results, *RANK THEM* based on the order of relavence. The most relavent result should be on top.

When coming up with your Response, don't just bundle tags [3] in the end of your answer. Spread them after each of your points [4]. Please keep it brief (<3 sentences)

You maybe provided resources that are entirely irrelavent. If so, *don't include them!* Use your best judgement to select resources and answers that will help you answer the question. Fact check the resources; if something doesn't make sense, don't include it. 

Begin!

Knowledge: 
{kb}

Query:
{input}

Thought:
","
You are helping a human understand the state of a concept by being a search engine. You will be provided textual knowledge which you must refer to during your answer. At the *end* of each sentence in knowledge you are given, there is a citation take in brakets [like so] which you will refer to. The user will provide you with a Query:, which will either be a question or a phrase used to initialize a search. Order the results of your search by RELAVENCE; keep the most direct answer to the user's query on top.

When responding, you must provide three sections: the first section is ""Thought"", the second section is ""Search Results"", the third section is ""Response"". 

Thought: reason about what good search results you should provide in less that 3 words
Search Results: identify the results of your search. Include only things you mentioned above as relavent, and not those that you mentioned was not. The user should have a complete understanding of their question after reading these results. To present the results, follow this pattern
- five word headline and citation [1]
- repeat and also single citation tag [5]
- ...
- ...
- ...
- ...
[this can repeat N times; ideally provide 5 results. RANK the result: the most relavent and useful goes on top, and so on]
Response: If no resources are relavent and you can't fufill the query, write the letters N/. three word headline, then a here. Otherwise, provide an *EXTREMELY BRIEF* (<3 sentences), FULL response [3] to the users' query, include tages [3] to the search results you have above [5] SYNTHESIZE: don't just list out the resources again; describe and summarize the overall theme of the resources. [3] Follow the user's formatting instructions.

When coming up with your headline, ensure the headlines all provide an answer to the user's question. You should not have colons (:) or quotes ("") in the headline.

When coming up with your Search Results, *RANK THEM* based on the order of relavence. The most relavent result should be on top.

When coming up with your Response, don't just bundle tags [3] in the end of your answer. Spread them after each of your points [4]. Please keep it brief (<3 sentences)

You maybe provided resources that are entirely irrelavent. If so, *don't include them!* Use your best judgement to select resources and answers that will help you answer the question. Fact check the resources; if something doesn't make sense, don't include it. 

Begin!

Knowledge: 
{kb}

Query:
{input}

Thought:
",0.9639423076923076,The new instruction in the 'Thought' section may lead to a narrow focus on brevity rather than considering the overall task.
RUC-GSAI/YuLan-Rec_agents/recagent_memory.py,fd5549beac8287adbf372581fe1ee6a27e040bd2,[FEAT] update memory,2023-08-09,"On the scale of 1 to 10, where 1 is purely mundane (e.g., brushing teeth, making bed) and 10 is extremely poignant (e.g., a break up, college acceptance), rate the likely poignancy of the following piece of memory. Respond with a single integer.
Memory: {memory_content}
Rating: ","On the scale of 1 to 10, where 1 is purely mundane (e.g., entering the recommender system, getting the next page) and 10 is extremely poignant (e.g., watching a movie, posting in social media), , rate the likely poignancy of the following piece of memory. Respond with a single integer.
Memory: {memory_content}
Rating: ",0.7884615384615385,"The modified prompt's examples for 'extremely poignant' (watching a movie, posting in social media) do not align with the concept of poignancy."
RUC-GSAI/YuLan-Rec_agents/recagent_memory.py,fd5549beac8287adbf372581fe1ee6a27e040bd2,[FEAT] update memory,2023-08-09,"On the scale of 1 to 10, where 1 is purely mundane (e.g., brushing teeth, making bed) and 10 is extremely poignant (e.g., a break up, college acceptance), rate the likely poignancy of the following piece of memory. Respond with a single integer.
Memory: {memory_content}
Rating: ","On the scale of 1 to 10, where 1 is purely mundane (e.g., entering the recommender system, getting the next page) and 10 is extremely poignant (e.g., watching a movie, posting in social media), rate the likely poignancy of the following piece of memory. Respond with a single integer.
Memory: {memory_content}
Rating: ",0.7884615384615385,"The modified prompt's examples for 'extremely poignant' (watching a movie, posting in social media) do not align with the concept of poignancy."
RUC-GSAI/YuLan-Rec_agents/recagent_memory.py,fd5549beac8287adbf372581fe1ee6a27e040bd2,[FEAT] update memory,2023-08-09,"Statements about {topic}
{related_statements}

What 5 high-level insights can you infer from the above statements? (example format: insight (because of 1, 5, 3))","Statements about {topic}:
{related_statements}

What a high-level insight can you infer from the above statements?Please write the content of the insight and also give the indexes of statements you derived from:",0.6101694915254237,The change from asking for 5 insights to asking for a single insight might cause confusion about the expected output.
RUC-GSAI/YuLan-Rec_agents/recagent_memory.py,8c84d3a935945e53b965ef35a4c2d56a344f0b56,FIX: SensoryMemory Prompt.,2023-08-25,"
            Please give an importance score between 1 to 10 for the following observation. Higher score indicates the observation is more important. More rules that should be followed are
            
(1) The observation that includes entering social media is not important. e.g., David Smith takes action by entering the world of social media.
            
(2) The observation that describes chatting with someone but no specific movie name is not important. e.g., David Smith observed that David Miller expressed interest in chatting about movies.
            
(3) More informative indicates more important, especially when two people are chatting.
            Please respond with a single integer.
            
Observation:{memory_content}
            
Rating:
            ","
            Please give an importance score between 1 to 10 for the following observation. Higher score indicates the observation is more important. More rules that should be followed are
            
(1) The observation that includes entering social media is not important. e.g., David Smith takes action by entering the world of social media.
            
(2) The observation that describes chatting with someone but no specific movie name is not important. e.g., David Smith observed that David Miller expressed interest in chatting about movies.
            
(3) The observation that includes 'chatting' is not important. e.r., David Smith observed that David Miller expressed interest in chatting about movies, indicating a shared passion for films.
            
(4) The observation that recommends or mentions specific movies is important.
            
(5) More informative indicates more important, especially when two people are chatting.
            Please respond with a single integer.
            
Observation:{memory_content}
            
Rating:
            ",0.8387096774193548,"The new rule (3) 'The observation that includes 'chatting' is not important' contradicts with the existing rule (5) 'More informative indicates more important, especially when two people are chatting'."
RUC-GSAI/YuLan-Rec_agents/recagent_memory.py,f837c04c185453b26f6cc5be19cebf92fa781965,"Merge pull request #10 from peteryang1031/main

Update Memory",2023-08-25,"
            Please give an importance score between 1 to 10 for the following observation. Higher score indicates the observation is more important. More rules that should be followed are
            
(1) The observation that includes entering social media is not important. e.g., David Smith takes action by entering the world of social media.
            
(2) The observation that describes chatting with someone but no specific movie name is not important. e.g., David Smith observed that David Miller expressed interest in chatting about movies.
            
(3) More informative indicates more important, especially when two people are chatting.
            Please respond with a single integer.
            
Observation:{memory_content}
            
Rating:
            ","
            Please give an importance score between 1 to 10 for the following observation. Higher score indicates the observation is more important. More rules that should be followed are
            
(1) The observation that includes entering social media is not important. e.g., David Smith takes action by entering the world of social media.
            
(2) The observation that describes chatting with someone but no specific movie name is not important. e.g., David Smith observed that David Miller expressed interest in chatting about movies.
            
(3) The observation that includes 'chatting' is not important. e.r., David Smith observed that David Miller expressed interest in chatting about movies, indicating a shared passion for films.
            
(4) The observation that recommends or mentions specific movies is important.
            
(5) More informative indicates more important, especially when two people are chatting.
            Please respond with a single integer.
            
Observation:{memory_content}
            
Rating:
            ",0.8387096774193548,"The new rule (3) 'The observation that includes 'chatting' is not important' contradicts with the existing rule (5) 'More informative indicates more important, especially when two people are chatting'."
RUC-GSAI/YuLan-Rec_agents/recagent_memory.py,d249456aff93b1a256f178dec4b84e0a4e8f29d9,Fix: add comments and update score function,2023-08-28,"On the scale of 1 to 10, where 1 is purely mundane (e.g., entering the recommender system, getting the next page) and 10 is extremely poignant (e.g., watching a movie, posting in social media), , rate the likely poignancy of the following piece of memory. Respond with a single integer.
Memory: {memory_content}
Rating: ","
            Please give an importance score between 1 to 10 for the following observation. Higher score indicates the observation is more important. More rules that should be followed are
            
(1) The observation that includes entering social media is not important. e.g., David Smith takes action by entering the world of social media.
            
(2) The observation that describes chatting with someone but no specific movie name is not important. e.g., David Smith observed that David Miller expressed interest in chatting about movies.
            
(3) The observation that includes 'chatting' is not important. e.g., David Smith observed that David Miller expressed interest in chatting about movies, indicating a shared passion for films.
            
(4) The observation that includes 'enter the recommender system' is not important. e.g. David Smith enters the Recommender System to explore movie recommendations based on his interests and preferences.
            
(5) The observation that recommends or mentions specific movies is important.
            
(6) More informative indicates more important, especially when two people are chatting.
            Please respond with a single integer.
            
Observation:{memory_content}
            
Rating:
            ",0.2183406113537118,"Rule (2) and Rule (6) create an inconsistency, as chatting without a specific movie name is considered not important, but chatting with a specific movie name is considered more important."
